event_id,object_a,object_b,miss_km,coarse_miss_km,rel_speed_kms,alt_km,closing_geom,risk_score,high_risk
7966,STARLINK-30934,STARLINK-37288,9.3815,9.825,0.178,475.2,0.0186,0.7,0
7967,STARLINK-2231,STARLINK-32292,8.1873,8.583,0.155,479.7,0.0185,0.7,0
7968,STARLINK-2449,STARLINK-35175,5.2962,5.459,0.102,472.1,0.0186,0.7,0
7969,STARLINK-2385,STARLINK-35736,5.3564,5.39,0.103,471.8,0.0185,0.7,0
7970,STARLINK-2471,STARLINK-30548,8.0859,8.827,0.153,479.3,0.0185,0.7,0
7971,STARLINK-3419,STARLINK-31355,8.2778,9.05,0.156,465.9,0.0184,0.7,0
7972,STARLINK-2107,STARLINK-34390,8.9779,9.671,0.169,465.7,0.0184,0.7,0
7973,STARLINK-2377,STARLINK-31680,9.4723,9.725,0.178,465.2,0.0184,0.7,0
7974,STARLINK-4184,STARLINK-5439,8.0919,8.405,0.152,479.5,0.0183,0.7,0
7975,STARLINK-37631,STARLINK-37685,4.1504,4.154,0.079,396.8,0.0182,0.7,0
7976,STARLINK-4008,STARLINK-32727,4.7468,4.818,0.09,473.8,0.0182,0.7,0
7977,CONNECTA IOT-3,ZORKY-2M 7,9.8403,9.863,0.181,495.4,0.018,0.7,0
7978,TRANSPORTER-13 OBJECT M,SPHINX/FRAZIER,7.3239,7.508,0.136,511.4,0.0181,0.7,0
7979,STARLINK-3614,STARLINK-30938,8.9172,9.399,0.164,463.8,0.018,0.7,0
7980,STARLINK-3704,STARLINK-34337,9.9302,9.932,0.182,465.9,0.018,0.7,0
7981,STARLINK-35138,STARLINK-35736,7.9642,8.331,0.146,471.7,0.0179,0.7,0
7982,STARLINK-2151,STARLINK-35908,7.3393,7.357,0.135,485.6,0.0179,0.7,0
7983,STARLINK-2253,STARLINK-35902,8.9966,9.235,0.164,479.4,0.0178,0.7,0
7984,STARLINK-2687,STARLINK-35802,9.1148,9.118,0.166,466.0,0.0178,0.7,0
7985,STARLINK-32140,STARLINK-35968,8.9268,9.92,0.161,479.3,0.0176,0.7,0
7986,AE5RB,SITRO-AIS-59,4.1396,4.485,0.076,496.2,0.0175,0.7,0
7987,STARLINK-2217,STARLINK-34485,9.66,9.693,0.173,479.3,0.0175,0.7,0
7988,STARLINK-32120,STARLINK-32010,7.7011,8.189,0.137,486.9,0.0173,0.7,0
7989,WARATAH SEED-1,FLOCK 4BE-27,9.3405,9.994,0.165,474.5,0.0173,0.7,0
7990,STARLINK-2443,STARLINK-34257,8.1686,8.917,0.145,465.7,0.0173,0.7,0
7991,STARLINK-32716,STARLINK-34829,7.5789,7.893,0.134,479.3,0.0172,0.7,0
7992,STARLINK-2700,STARLINK-34257,8.3165,8.335,0.147,479.4,0.0173,0.7,0
7993,STARLINK-33600,STARLINK-33568,8.597,9.674,0.151,479.1,0.0172,0.7,0
7994,STARLINK-32238,STARLINK-34172,8.5042,9.256,0.15,485.9,0.0172,0.7,0
7995,STARLINK-32395,STARLINK-34282,7.8778,8.504,0.138,486.0,0.0171,0.7,0
7996,STARLINK-2636,STARLINK-3611,9.5093,9.52,0.166,465.3,0.0171,0.7,0
7997,STARLINK-2061,STARLINK-34295,8.0643,9.021,0.14,465.8,0.0169,0.7,0
7998,STARLINK-33868,STARLINK-33749,4.257,4.257,0.076,485.8,0.0171,0.7,0
7999,STARLINK-35022,STARLINK-35664,8.3742,8.621,0.145,479.0,0.0169,0.7,0
8000,STARLINK-2686,STARLINK-35708,9.397,9.634,0.162,466.8,0.0169,0.7,0
8001,STARLINK-2464,STARLINK-34821,9.8188,9.825,0.169,479.4,0.0169,0.7,0
8002,STARLINK-1578,STARLINK-35297,8.612,8.622,0.148,465.7,0.0168,0.7,0
8003,IRIS-F3,FLOCK 4G-12,8.7672,9.329,0.15,495.7,0.0167,0.7,0
8004,COSMOS 2538,LUR-1,9.3884,9.416,0.16,490.0,0.0167,0.7,0
8005,STARLINK-2391,STARLINK-35180,9.3563,9.888,0.159,465.8,0.0166,0.7,0
8006,STARLINK-3614,STARLINK-30938,9.6578,9.771,0.164,477.0,0.0166,0.7,0
8007,STARLINK-31835,STARLINK-34074,7.2945,8.012,0.124,471.9,0.0165,0.7,0
8008,STARLINK-2389,STARLINK-34566,8.5359,8.916,0.145,479.3,0.0166,0.6,0
8009,FLOCK 4H-4,LUNA-1,7.8629,8.389,0.134,515.7,0.0166,0.6,0
8010,BRO-20,NUSAT-51 (YVONNE BRILL),5.6234,6.155,0.097,521.2,0.0167,0.6,0
8011,STARLINK-2410,STARLINK-34534,8.7975,9.233,0.149,465.7,0.0166,0.6,0
8012,STARLINK-4316,TIANMU-1 20,9.515,9.65,0.161,481.4,0.0166,0.6,0
8013,2024-174A,SUPERVIEW NEO-2 06,3.5052,3.544,0.061,523.4,0.0165,0.6,0
8014,SCORPION (RS89S),ALSAT-3B,4.829,4.836,0.082,511.8,0.0163,0.6,0
8015,AE5RB,SITRO-AIS-59,4.489,4.529,0.077,496.2,0.0164,0.6,0
8016,STARLINK-31378,STARLINK-32271,8.5788,8.594,0.144,471.9,0.0164,0.6,0
8017,STARLINK-3568,STARLINK-34318,9.1963,9.298,0.153,479.4,0.0163,0.6,0
8018,STARLINK-30789,STARLINK-33920,4.6516,5.176,0.079,472.3,0.0163,0.6,0
8019,SBSS (USA 216),STARLINK-36573,4.4035,4.559,0.075,472.6,0.0163,0.6,0
8020,STARLINK-30313,STARLINK-34878,5.7115,5.715,0.096,485.5,0.0162,0.6,0
8021,STARLINK-2188,STARLINK-34262,8.456,8.561,0.139,479.3,0.0161,0.6,0
8022,STARLINK-1551,STARLINK-35584,8.3466,8.954,0.137,479.5,0.016,0.6,0
8023,TRANSPORTER-15 OBJECT CZ,LUNA-1,2.924,2.983,0.05,512.6,0.016,0.6,0
8024,STARLINK-2499,STARLINK-37143,7.9473,8.836,0.129,479.6,0.0158,0.6,0
8025,IRIDE-MS2-HEO-1,NORSAT 4,3.489,3.701,0.059,582.5,0.016,0.6,0
8026,STARLINK-32449,STARLINK-34214,4.641,5.017,0.077,471.9,0.0159,0.6,0
8027,STARLINK-35399,STARLINK-35500,8.6552,9.009,0.14,479.4,0.0158,0.6,0
8028,STARLINK-2094,STARLINK-31036,7.799,8.084,0.127,479.5,0.0159,0.6,0
8029,STARLINK-2219,STARLINK-34287,8.8051,8.806,0.142,479.4,0.0158,0.6,0
8030,STARLINK-31190,STARLINK-34417,8.9062,9.074,0.143,466.1,0.0157,0.6,0
8031,STARLINK-31820,STARLINK-35926,6.9151,7.143,0.112,485.5,0.0157,0.6,0
8032,BLACK KITE-1,2025-313AC,6.5291,6.908,0.105,501.3,0.0156,0.6,0
8033,FLOCK 4G-7,FLOCK 4G-24,8.6259,8.904,0.138,491.2,0.0156,0.6,0
8034,STARLINK-32453,STARLINK-32395,4.576,4.58,0.074,485.9,0.0155,0.6,0
8035,STARLINK-30285,STARLINK-32317,6.2266,6.685,0.1,472.3,0.0156,0.6,0
8036,TIANYI A,MICE-1,9.7413,9.746,0.154,507.1,0.0155,0.6,0
8037,STARLINK-31350,STARLINK-32843,4.88,4.913,0.078,472.0,0.0154,0.6,0
8038,STARLINK-30412,STARLINK-30272,4.7298,4.842,0.076,472.0,0.0154,0.6,0
8039,FLOCK 4H-18,ALSAT-3A,7.4371,7.462,0.116,502.4,0.0152,0.6,0
8040,JILIN-1 GAOFEN 2A,FLOCK 4BE-18,5.2736,5.277,0.083,455.6,0.0152,0.6,0
8041,STARLINK-32238,STARLINK-32443,4.8201,4.826,0.076,472.0,0.0151,0.6,0
8042,STARLINK-32317,STARLINK-35338,8.7555,9.124,0.135,472.1,0.0151,0.6,0
8043,STARLINK-33774,STARLINK-33767,4.8032,5.197,0.075,471.8,0.015,0.6,0
8044,UNICORN-2L,FLOCK 4H-16,8.9189,8.942,0.137,501.3,0.015,0.6,0
8045,AE5RB,SITRO-AIS-59,4.9112,4.942,0.076,496.2,0.0149,0.6,0
8046,STARLINK-30812,STARLINK-33641,5.3218,5.322,0.08,471.9,0.0145,0.6,0
8047,CUBESX-HSE 3 (RS42S),STARLINK-35133,9.5666,9.976,0.141,470.1,0.0144,0.6,0
8048,STARLINK-2698,STARLINK-37065,8.8724,8.926,0.13,465.8,0.0143,0.6,0
8049,2023-085L,STARLINK-36715,7.0196,7.153,0.104,467.1,0.0144,0.6,0
8050,STARLINK-2081,STARLINK-31046,7.9666,8.516,0.117,479.5,0.0143,0.6,0
8051,STARLINK-2467,STARLINK-34974,9.1405,9.58,0.133,465.7,0.0142,0.6,0
8052,STARLINK-3112,STARLINK-35291,4.7127,4.928,0.07,471.8,0.0142,0.6,0
8053,STARLINK-2411,STARLINK-34801,9.1973,9.558,0.133,471.0,0.0142,0.6,0
8054,STARLINK-4213,STARLINK-37273,9.9691,9.981,0.142,465.7,0.014,0.5,0
8055,STARLINK-3947,STARLINK-32204,8.459,8.89,0.121,479.4,0.014,0.5,0
8056,STARLINK-2555,STARLINK-32082,8.4288,8.967,0.12,485.9,0.0139,0.5,0
8057,IRIDE-MS1-EAGLET 2-15,TRANSPORTER-16 OBJECT BD,1.9344,2.065,0.03,507.4,0.0141,0.5,0
8058,STARLINK-2555,STARLINK-30542,8.7152,9.083,0.123,465.8,0.0138,0.5,0
8059,STARLINK-3690,STARLINK-35983,7.8283,7.994,0.11,479.7,0.0137,0.5,0
8060,KOYOH,LEMUR-2-STAS-GORBUK,7.3561,7.445,0.102,506.1,0.0135,0.5,0
8061,STARLINK-37928,STARLINK-37824,0.6184,0.639,0.011,336.0,0.0134,0.5,0
8062,STARLINK-3681,STARLINK-35971,8.7444,9.439,0.121,479.4,0.0135,0.5,0
8063,STARLINK-2250,STARLINK-33845,8.0237,8.111,0.11,485.5,0.0134,0.5,0
8064,STARLINK-35416,STARLINK-35615,5.4207,5.835,0.075,485.0,0.0133,0.5,0
8065,STARLINK-31132,STARLINK-31740,7.7597,8.32,0.107,472.2,0.0134,0.5,0
8066,IRIDE FM1,SITRO-AIS-57,7.4648,7.514,0.102,499.1,0.0133,0.5,0
8067,STARLINK-2442,STARLINK-31523,8.0346,8.391,0.109,465.9,0.0132,0.5,0
8068,STARLINK-2564,STARLINK-32153,8.7704,9.104,0.119,479.4,0.0133,0.5,0
8069,STARLINK-4543,STARLINK-4542,5.4664,5.832,0.075,460.4,0.0132,0.5,0
8070,STARLINK-3926,STARLINK-34787,9.2314,9.256,0.124,460.1,0.0131,0.5,0
8071,STARLINK-2472,STARLINK-34592,8.4448,8.547,0.113,479.3,0.0131,0.5,0
8072,STARLINK-32243,STARLINK-32220,5.5893,5.635,0.075,472.3,0.013,0.5,0
8073,STARLINK-3219,STARLINK-35493,8.5065,8.701,0.113,479.3,0.013,0.5,0
8074,STARLINK-3239,STARLINK-35161,9.5633,9.587,0.127,479.3,0.013,0.5,0
8075,STARLINK-4177,STARLINK-32457,4.3178,4.532,0.059,474.1,0.0131,0.5,0
8076,AE5RB,SITRO-AIS-59,5.736,5.977,0.077,496.2,0.013,0.5,0
8077,STARLINK-3219,STARLINK-30533,8.4849,8.565,0.112,479.2,0.0129,0.5,0
8078,SCS-01 K,FLOCK 4H-31,8.6701,8.742,0.113,519.4,0.0127,0.5,0
8079,QIANFAN-41,QIANFAN-157,5.0535,5.063,0.067,1074.0,0.0128,0.5,0
8080,2025-234B,2025-234C,9.6319,9.634,0.124,510.5,0.0126,0.5,0
8081,FLOCK 4H-33,2025-313Z,4.3612,4.425,0.058,501.2,0.0127,0.5,0
8082,STARLINK-2097,STARLINK-31995,8.1955,8.204,0.105,465.7,0.0125,0.5,0
8083,STARLINK-2358,STARLINK-35122,9.1523,9.207,0.117,465.7,0.0125,0.5,0
8084,STARLINK-32652,STARLINK-35656,4.8396,4.841,0.063,472.1,0.0125,0.5,0
8085,STARLINK-4135,STARLINK-30815,4.5699,4.576,0.059,481.1,0.0124,0.5,0
8086,STARLINK-3606,STARLINK-30927,3.471,3.554,0.045,460.6,0.0123,0.5,0
8087,STARLINK-3251,STARLINK-37059,8.3795,8.425,0.105,479.2,0.0122,0.5,0
8088,STARLINK-2741,STARLINK-31456,9.4507,9.594,0.117,467.3,0.0121,0.5,0
8089,UTMN 2 (RS27S),STARLINK-35057,7.2159,7.409,0.09,467.7,0.0121,0.5,0
8090,STARLINK-2682,STARLINK-36320,9.1413,9.15,0.113,465.8,0.0121,0.5,0
8091,STARLINK-3446,STARLINK-34521,9.762,9.997,0.12,472.5,0.012,0.5,0
8092,STARLINK-30923,STARLINK-30930,5.8351,5.92,0.073,459.2,0.0121,0.5,0
8093,STARLINK-3231,STARLINK-35524,8.8239,9.324,0.108,465.8,0.012,0.5,0
8094,STARLINK-3524,STARLINK-35046,9.4529,9.632,0.115,478.9,0.0119,0.5,0
8095,FLOCK 4H-20,AC1-001,8.5101,8.548,0.103,521.1,0.0118,0.5,0
8096,STARLINK-2538,STARLINK-35262,9.7741,9.851,0.118,465.9,0.0118,0.5,0
8097,STARLINK-3131,STARLINK-34801,7.0322,7.039,0.085,486.6,0.0118,0.5,0
8098,BRO-17,AC1-003,2.098,2.108,0.027,511.3,0.0117,0.5,0
8099,KUIPER-00299,KUIPER-00500,9.2373,9.313,0.111,646.4,0.0118,0.5,0
8100,STARLINK-30771,STARLINK-33783,6.5719,6.572,0.079,485.4,0.0117,0.5,0
8101,KUZGTU 1 (RS47S),STARLINK-35843,8.5361,8.87,0.102,481.8,0.0117,0.5,0
8102,STARLINK-3628,STARLINK-36111,9.4751,9.85,0.112,465.8,0.0116,0.5,0
8103,STARLINK-30779,STARLINK-33908,6.0597,6.061,0.072,485.7,0.0115,0.5,0
8104,STARLINK-2487,STARLINK-31421,8.1499,8.166,0.096,479.4,0.0115,0.5,0
8105,STARLINK-2655,STARLINK-31659,8.8151,9.209,0.103,479.4,0.0114,0.5,0
8106,AE5RB,SITRO-AIS-59,6.4318,6.668,0.076,496.2,0.0115,0.5,0
8107,STARLINK-30815,STARLINK-32636,5.9871,6.254,0.07,486.0,0.0113,0.4,0
8108,STARLINK-3244,STARLINK-34797,9.7973,9.867,0.114,479.4,0.0114,0.4,0
8109,STARLINK-3533,STARLINK-34795,9.1005,9.108,0.106,466.0,0.0114,0.4,0
8110,FLOCK 4H-18,PIAST-S2,4.788,4.789,0.056,503.4,0.0112,0.4,0
8111,STARLINK-2530,STARLINK-35320,9.051,9.051,0.104,479.4,0.0112,0.4,0
8112,STARLINK-2667,STARLINK-35410,8.3452,8.766,0.095,465.8,0.0111,0.4,0
8113,LEMUR-2-KRISH,ICEYE-X54,6.6248,6.625,0.076,596.1,0.0111,0.4,0
8114,STARLINK-33843,STARLINK-35955,4.8716,4.968,0.056,485.4,0.011,0.4,0
8115,STARLINK-32832,STARLINK-32790,6.8042,6.808,0.076,479.7,0.0109,0.4,0
8116,STARLINK-2122,STARLINK-35193,7.0492,7.381,0.079,472.0,0.0109,0.4,0
8117,STARLINK-3728,STARLINK-35158,3.0142,3.075,0.034,473.8,0.0106,0.4,0
8118,STARLINK-30803,STARLINK-30812,7.0808,7.094,0.078,486.0,0.0107,0.4,0
8119,STARLINK-31939,STARLINK-32171,5.6833,5.73,0.062,472.0,0.0105,0.4,0
8120,ALISIO-1,ICEYE-X61,5.4849,5.605,0.059,526.8,0.0104,0.4,0
8121,STARLINK-4165,STARLINK-36837,8.2824,8.282,0.088,479.9,0.0104,0.4,0
8122,STARLINK-34276,STARLINK-34505,9.7702,9.862,0.103,471.9,0.0103,0.4,0
8123,STARLINK-4686,STARLINK-35203,6.8361,6.942,0.072,460.7,0.0102,0.4,0
8124,STARLINK-2482,STARLINK-31591,8.6198,8.832,0.091,466.0,0.0103,0.4,0
8125,SCORPION (RS89S),ALSAT-3B,7.6093,7.609,0.08,511.9,0.0102,0.4,0
8126,STARLINK-2098,STARLINK-32424,8.802,9.104,0.092,465.7,0.0102,0.4,0
8127,STARLINK-32021,STARLINK-32851,4.9236,4.959,0.052,471.9,0.0101,0.4,0
8128,STARLINK-4008,STARLINK-32727,8.623,8.838,0.09,460.4,0.0102,0.4,0
8129,QIANFAN-46,QIANFAN-152,6.5926,6.626,0.069,1076.3,0.0102,0.4,0
8130,AE5RB,SITRO-AIS-59,7.4246,7.455,0.077,496.3,0.0101,0.4,0
8131,STARLINK-38067,STARLINK-38089,5.6235,5.624,0.058,358.0,0.01,0.4,0
8132,T.MICROSAT-1,LEMUR-2-LAILA,2.4303,2.459,0.026,517.4,0.0099,0.4,0
8133,TRANSPORTER-15 OBJECT CN,FORESAIL-1 PRIME,7.0913,7.101,0.072,505.8,0.0099,0.4,0
8134,STARLINK-32375,STARLINK-32428,9.4857,9.731,0.096,471.8,0.0099,0.4,0
8135,LILIUM-2,FLOCK 4H-23,9.4382,9.474,0.095,508.8,0.0099,0.4,0
8136,OTTER SDM,FLOCK 4H-9,4.0626,4.191,0.042,503.5,0.0099,0.4,0
8137,AE5RB,GALAPAGOS-UTE-SWSU,7.5059,7.611,0.076,507.6,0.0099,0.4,0
8138,2024-174A,SUPERVIEW NEO-2 06,6.1198,6.372,0.062,505.9,0.0098,0.4,0
8139,IRIDE FM5,LEMUR-2-LAILA,4.9197,5.017,0.05,501.2,0.0098,0.4,0
8140,ICEYE-X55,AE2A,6.8659,7.041,0.069,577.1,0.0098,0.4,0
8141,LEMUR-2-WOBLER,LEMUR-2-KATIE,5.9186,6.105,0.059,598.9,0.0096,0.4,0
8142,GENA-OT,2025-313AG,7.1352,7.329,0.071,499.8,0.0097,0.4,0
8143,KUIPER-00609,KUIPER-00627,7.667,7.786,0.076,466.2,0.0097,0.4,0
8144,BANDWAGON-4 OBJECT M,BANDWAGON-4 OBJECT Q,4.6649,4.78,0.046,484.2,0.0095,0.4,0
8145,SCORPION (RS89S),ALSAT-3B,8.5625,8.813,0.084,511.8,0.0096,0.4,0
8146,STARLINK-2684,STARLINK-3343,7.3484,7.627,0.072,486.7,0.0095,0.4,0
8147,STARLINK-4158,STARLINK-32467,3.8008,3.848,0.038,460.4,0.0095,0.4,0
8148,STARLINK-2492,STARLINK-31576,7.4777,7.675,0.073,465.7,0.0095,0.4,0
8149,STARLINK-35217,STARLINK-35123,7.8476,7.879,0.076,484.8,0.0094,0.4,0
8150,STARLINK-2161,STARLINK-32698,8.4315,8.434,0.081,465.8,0.0094,0.4,0
8151,STARLINK-31978,STARLINK-31986,7.8911,8.149,0.075,485.7,0.0093,0.4,0
8152,STARLINK-5200,STARLINK-32721,6.9186,6.919,0.066,466.9,0.0093,0.4,0
8153,STARLINK-31766,STARLINK-31820,8.0824,8.252,0.076,466.2,0.0092,0.4,0
8154,STARLINK-30802,STARLINK-30789,8.1875,8.27,0.077,472.3,0.0092,0.4,0
8155,WISDOM A,NAHLA,0.8662,0.877,0.01,507.1,0.0094,0.4,0
8156,2023-072F,STARLINK-36187,4.7888,4.948,0.046,469.5,0.0092,0.4,0
8157,UTMN 2 (RS27S),STARLINK-35057,9.7916,9.792,0.091,467.8,0.0091,0.4,0
8158,STARLINK-2107,STARLINK-36298,8.3211,8.53,0.077,466.0,0.009,0.4,0
8159,UNICORN-2L,2025-313Q,4.404,4.503,0.042,493.3,0.0091,0.4,0
8160,STARLINK-3948,STARLINK-4258,5.7777,5.881,0.054,475.3,0.009,0.4,0
8161,STARLINK-31740,STARLINK-35537,9.5782,9.599,0.088,471.7,0.009,0.4,0
8162,AE5RB,SITRO-AIS-59,8.3156,8.331,0.076,496.2,0.0089,0.4,0
8163,STARLINK-31253,STARLINK-31280,8.267,8.407,0.075,479.4,0.0089,0.4,0
8164,TEVEL2-7,HERMES-2,6.7378,6.771,0.061,484.8,0.0088,0.3,0
8165,STARLINK-31745,STARLINK-32176,8.4152,8.652,0.075,471.7,0.0087,0.3,0
8166,IRIDE FM8,FLOCK 4H-36,4.6537,4.655,0.042,503.1,0.0087,0.3,0
8167,SITRO-AIS-65,2025-313AG,4.5085,4.574,0.041,505.3,0.0087,0.3,0
8168,PRAETORIAN SDA_604,PRAETORIAN SDA_607,7.466,7.627,0.066,945.5,0.0086,0.3,0
8169,STARLINK-32367,STARLINK-35420,6.6712,6.848,0.059,485.8,0.0086,0.3,0
8170,FLOCK 4H-4,IHI-SAT2,9.4385,9.705,0.083,501.5,0.0086,0.3,0
8171,AC1-003,LILIUM-3,8.5933,8.622,0.075,524.3,0.0085,0.3,0
8172,STARLINK-4291,STARLINK-4255,2.75,2.77,0.025,476.8,0.0085,0.3,0
8173,OTTER SDM,FLOCK 4H-9,4.7338,4.841,0.042,518.6,0.0085,0.3,0
8174,STARLINK-1992,STARLINK-35167,8.8871,9.149,0.077,465.6,0.0085,0.3,0
8175,MONITOR-4 (RS57S),STARLINK-36376,7.5872,7.589,0.066,483.8,0.0085,0.3,0
8176,HORUS 1,NASBSAT-2,8.1693,8.415,0.07,494.9,0.0084,0.3,0
8177,STARLINK-2226,STARLINK-32702,9.6604,9.723,0.082,465.7,0.0083,0.3,0
8178,STARLINK-32375,STARLINK-34400,9.7994,9.8,0.083,485.8,0.0083,0.3,0
8179,GLOBAL-18,STARLINK-37642,7.1082,7.287,0.061,433.9,0.0083,0.3,0
8180,STARLINK-32082,STARLINK-32084,9.0431,9.3,0.076,472.0,0.0082,0.3,0
8181,STARLINK-3790,STARLINK-36292,9.9192,9.932,0.083,479.5,0.0082,0.3,0
8182,STARLINK-36828,STARLINK-36780,9.0735,9.338,0.076,465.5,0.0082,0.3,0
8183,AC1-003,LILIUM-3,8.9899,9.097,0.076,507.2,0.0083,0.3,0
8184,AE5RB,SITRO-AIS-59,9.304,9.444,0.078,496.3,0.0082,0.3,0
8185,STARLINK-34784,STARLINK-35169,9.1491,9.418,0.076,480.1,0.0081,0.3,0
8186,STARLINK-32152,STARLINK-32124,7.428,7.534,0.062,485.8,0.0081,0.3,0
8187,2025-012B,TRANSPORTER-15 OBJECT CN,9.0734,9.098,0.075,498.8,0.0081,0.3,0
8188,MERCURY ONE (M1),GENA-OT,7.9559,7.973,0.066,501.5,0.0081,0.3,0
8189,BANDWAGON-4 OBJECT M,BANDWAGON-4 OBJECT Q,5.6033,5.646,0.047,486.3,0.0081,0.3,0
8190,HORUS 1,NASBSAT-2,8.4311,8.465,0.069,508.2,0.008,0.3,0
8191,STARLINK-3658,STARLINK-3736,6.5796,6.581,0.054,475.4,0.008,0.3,0
8192,STARLINK-34992,STARLINK-35014,9.4266,9.687,0.076,478.9,0.0079,0.3,0
8193,STARLINK-34543,STARLINK-34875,9.593,9.766,0.077,465.8,0.0079,0.3,0
8194,STARLINK-35035,STARLINK-34670,9.6132,9.856,0.077,465.6,0.0078,0.3,0
8195,STARLINK-32128,STARLINK-33656,8.2868,8.503,0.066,467.1,0.0078,0.3,0
8196,FLOCK 4H-29,FORESAIL-1 PRIME,3.0586,3.076,0.025,506.9,0.0077,0.3,0
8197,STARLINK-2505,STARLINK-35489,7.7589,7.839,0.062,465.5,0.0078,0.3,0
8198,STARLINK-3694,STARLINK-31999,8.1051,8.223,0.064,479.5,0.0077,0.3,0
8199,STARLINK-34687,STARLINK-34653,9.6209,9.726,0.076,465.6,0.0077,0.3,0
8200,STARLINK-2082,STARLINK-31056,8.3306,8.396,0.066,465.7,0.0077,0.3,0
8201,2024-174A,SUPERVIEW NEO-2 05,7.9571,8.016,0.063,505.8,0.0077,0.3,0
8202,STARLINK-32275,STARLINK-32853,9.0082,9.044,0.071,479.1,0.0077,0.3,0
8203,2025-313X,2025-313AA,3.8836,3.978,0.031,493.2,0.0076,0.3,0
8204,STARLINK-4543,STARLINK-4542,9.6494,9.697,0.075,474.0,0.0076,0.3,0
8205,PADRE,IRIDE-MS2-HEO-5,7.9397,8.079,0.062,589.0,0.0076,0.3,0
8206,STARLINK-3250,STARLINK-34891,8.4881,8.591,0.066,465.9,0.0076,0.3,0
8207,T.MICROSAT-1,LEMUR-2-LAILA,3.2567,3.273,0.026,499.5,0.0075,0.3,0
8208,STARLINK-32886,STARLINK-32848,9.8138,9.926,0.076,465.3,0.0076,0.3,0
8209,FLOCK 4H-30,AC1-001,6.4114,6.448,0.05,521.7,0.0076,0.3,0
8210,STARLINK-32230,STARLINK-32269,9.9214,9.927,0.077,472.2,0.0076,0.3,0
8211,ALISIO-1,ICEYE-X61,7.757,7.869,0.06,511.3,0.0075,0.3,0
8212,STARLINK-32166,STARLINK-32126,8.1551,8.177,0.063,465.9,0.0075,0.3,0
8213,STARLINK-2613,STARLINK-36089,9.0386,9.041,0.069,479.0,0.0075,0.3,0
8214,STARLINK-4730,STARLINK-35489,8.3211,8.333,0.063,465.8,0.0074,0.3,0
8215,JCSAT-5A,JCSAT-12 (JCSAT-RA),9.0874,9.213,0.067,35797.4,0.0072,0.3,0
8216,STARLINK-2510,STARLINK-32573,7.7372,7.741,0.056,479.5,0.0071,0.3,0
8217,BRO-17,AC1-003,3.6344,3.671,0.027,511.4,0.007,0.3,0
8218,STARLINK-32200,STARLINK-32124,8.8566,8.977,0.063,479.5,0.007,0.3,0
8219,FLOCK 4H-20,FLOCK 4H-30,7.6235,7.671,0.054,502.0,0.0069,0.3,0
8220,NAHLA,SPEQTRE,9.1008,9.105,0.063,522.0,0.0068,0.3,0
8221,FLOCK 4H-18,PIAST-S2,8.2264,8.362,0.057,518.8,0.0068,0.3,0
8222,AE5RA,PHI 1,7.8928,7.909,0.055,496.9,0.0068,0.3,0
8223,2024-174A,SUPERVIEW NEO-2 05,9.1064,9.254,0.063,505.8,0.0068,0.3,0
8224,STARLINK-4564,STARLINK-32017,9.4817,9.622,0.065,475.5,0.0067,0.3,0
8225,HAWK-14A,DB CHARMS ND,4.5986,4.632,0.032,512.8,0.0067,0.3,0
8226,SITRO-AIS 43,SITRO-AIS 41,7.3534,7.422,0.05,335.5,0.0066,0.3,0
8227,STARLINK-31652,STARLINK-32481,8.0675,8.068,0.055,485.6,0.0067,0.3,0
8228,STARLINK-2096,STARLINK-35621,8.3308,8.461,0.057,465.7,0.0067,0.3,0
8229,STARLINK-1560,STARLINK-34590,7.9032,7.904,0.054,465.8,0.0067,0.3,0
8230,STARLINK-30405,STARLINK-35483,6.711,6.733,0.045,471.5,0.0065,0.3,0
8231,STARLINK-2443,STARLINK-31577,7.9483,7.964,0.053,479.6,0.0065,0.3,0
8232,STARLINK-2491,STARLINK-35513,9.5432,9.729,0.064,479.2,0.0066,0.3,0
8233,FLOCK 4H-35,GENA-OT,3.4918,3.519,0.024,499.4,0.0065,0.3,0
8234,STARLINK-33833,STARLINK-35950,7.9,8.05,0.053,479.4,0.0065,0.3,0
8235,DB SKYFORGE CORE TU,CAMOES,5.5592,5.66,0.037,524.4,0.0064,0.3,0
8236,STARLINK-3219,STARLINK-30595,7.3964,7.41,0.049,485.6,0.0065,0.3,0
8237,STARLINK-5057,STARLINK-32720,9.9388,9.968,0.065,465.6,0.0064,0.3,0
8238,STARLINK-2471,STARLINK-30600,9.9582,9.959,0.065,479.4,0.0064,0.3,0
8239,STARLINK-3278,STARLINK-3330,9.6306,9.749,0.062,465.7,0.0063,0.2,0
8240,TRANSPORTER-15 OBJECT CZ,LUNA-1,7.8438,7.886,0.051,493.7,0.0063,0.2,0
8241,STARLINK-33843,STARLINK-35923,8.8959,8.935,0.056,465.5,0.0062,0.2,0
8242,IRIDE-MS2-HEO-1,NORSAT 4,9.425,9.535,0.059,597.2,0.0061,0.2,0
8243,STARLINK-3609,STARLINK-30913,4.3513,4.402,0.028,459.8,0.0062,0.2,0
8244,TRANSPORTER-16 OBJECT Y,TRANSPORTER-16 OBJECT BD,6.9117,6.912,0.044,517.1,0.0062,0.2,0
8245,FLOCK 4H-4,MAUVE,5.0891,5.107,0.033,502.9,0.0062,0.2,0
8246,FLOCK 4H-33,2025-313Z,9.3426,9.501,0.059,515.0,0.0062,0.2,0
